Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
173491,Joel Pohjanpalo,1994,Centre-Forward,"1,86 m",right,€5.00m,Serie B
239934,Maximilian Ullmann,1996,Left-Back,"1,80 m",left,€700k,Serie B
131758,Jesse Joronen,1993,Goalkeeper,"1,97 m",right,€1.00m,Serie B
354909,Giorgio Altare,1998,Centre-Back,"1,90 m",right,€1.80m,Serie B
707970,Gregor Pürg,2005,Goalkeeper,"1,90 m",right,€75k,Serie B
406042,Dennis Johnsen,1998,Left Winger,"1,85 m",right,€2.50m,Serie B
98322,Denis Cheryshev,1990,Left Winger,"1,79 m",left,€400k,Serie B
670096,Tanner Tessmann,2001,Defensive Midfield,"1,88 m",right,€6.00m,Serie B
372720,Nicholas Pierini,1998,Right Winger,"1,76 m",right,€2.00m,Serie B
155038,Matteo Grandi,1992,Goalkeeper,"1,90 m",right,€150k,Serie B
438961,Michael Svoboda,1998,Centre-Back,"1,95 m",right,€3.00m,Serie B
216872,Francesco Zampano,1993,Right-Back,"1,77 m",right,€1.10m,Serie B
392881,Antonio Candela,2000,Right-Back,"1,85 m",right,€2.30m,Serie B
546926,Jay Idzes,2000,Centre-Back,"1,90 m",right,€3.00m,Serie B
76274,Christian Gytkjaer,1990,Centre-Forward,"1,85 m",right,€700k,Serie B
47513,Mato Jajalo,1988,Defensive Midfield,"1,82 m",right,€200k,Serie B
504209,Gianluca Busio,2002,Central Midfield,"1,72 m",right,€6.50m,Serie B
198873,Marco Modolo,1989,Centre-Back,"1,86 m",right,-,Serie B
1042581,Eryk Slowikowski,2005,Goalkeeper,"1,90 m",right,-,Serie B
282169,Marin Šverko,1998,Centre-Back,"1,87 m",left,€1.20m,Serie B
