Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
334207,Maxim Leitsch,1998,Centre-Back,"1,89 m",left,€2.00m,Bundesliga
357233,Leandro Barreiro,2000,Central Midfield,"1,74 m",right,€15.00m,Bundesliga
283994,Ludovic Ajorque,1994,Centre-Forward,"1,96 m",left,€4.00m,Bundesliga
344069,Anton Stach,1998,Defensive Midfield,"1,94 m",right,€12.00m,Bundesliga
692020,Lasse Wilhelm,2003,Centre-Back,"1,88 m",both,€175k,Bundesliga
490609,Lasse Rieß,2001,Goalkeeper,"1,91 m",right,€200k,Bundesliga
405687,Tom Krauß,2001,Central Midfield,"1,82 m",right,€4.00m,Bundesliga
183720,Anwar El Ghazi,1995,Right Winger,"1,89 m",right,€1.80m,Bundesliga
119234,Karim Onisiwo,1992,Centre-Forward,"1,88 m",right,€1.00m,Bundesliga
453016,Anthony Caci,1997,Right Midfield,"1,84 m",right,€7.00m,Bundesliga
168989,Silvan Widmer,1993,Right-Back,"1,83 m",right,€1.50m,Bundesliga
85906,Danny da Costa,1993,Centre-Back,"1,87 m",right,€800k,Bundesliga
247555,Edimilson Fernandes,1996,Defensive Midfield,"1,87 m",right,€3.50m,Bundesliga
370683,Andreas Hanche-Olsen,1997,Centre-Back,"1,85 m",right,€7.00m,Bundesliga
160963,Robin Zentner,1994,Goalkeeper,"1,95 m",right,€3.00m,Bundesliga
361508,David Mamutovic,2000,Right Winger,"1,89 m",left,€225k,Bundesliga
279009,Marco Richter,1997,Attacking Midfield,"1,76 m",right,€2.00m,Bundesliga
249157,Fredrik Jensen,1997,Attacking Midfield,"1,83 m",right,€3.50m,Bundesliga
557614,Nathanaël Mbuku,2002,Left Winger,"1,70 m",left,€2.00m,Bundesliga
288429,Mads Pedersen,1996,Left-Back,"1,78 m",left,€2.50m,Bundesliga
146163,Raphael Framberger,1995,Right-Back,"1,79 m",right,€100k,Bundesliga
186988,Sven Michel,1990,Left Winger,"1,77 m",left,€600k,Bundesliga
569457,Tim Breithaupt,2002,Defensive Midfield,"1,92 m",right,€3.00m,Bundesliga
391742,Patric Pfeiffer,1999,Centre-Back,"1,96 m",right,€1.20m,Bundesliga
278343,Felix Uduokhai,1997,Centre-Back,"1,93 m",left,€8.00m,Bundesliga
