Player_ID,Player,BirthYear,Pos,Height,Foot,MarketValue,League
477460,Warleson,1996,Goalkeeper,"1,90 m",right,€4.00m,Belgian Pro League
659518,Félix Lemaréchal,2003,Attacking Midfield,"1,80 m",right,€5.00m,Belgian Pro League
601407,Robbe Decostere,1998,Right-Back,"1,78 m",right,€300k,Belgian Pro League
621802,Olivier Deman,2000,Left-Back,"1,81 m",left,€3.00m,Belgian Pro League
834899,Felipe Augusto,2004,Centre-Forward,"1,87 m",left,€3.00m,Belgian Pro League
1233680,Emmanuel Kakou,2005,Centre-Back,,,€1.20m,Belgian Pro League
50818,Sébastien Bruzzese,1989,Goalkeeper,"1,85 m",right,€100k,Belgian Pro League
565406,Kazeem Olaigbe,2003,Left Winger,"1,78 m",right,€1.80m,Belgian Pro League
482072,Kévin Denkey,2000,Centre-Forward,"1,81 m",right,€14.00m,Belgian Pro League
993333,Bas Langenbick,2003,Goalkeeper,"1,89 m",,€50k,Belgian Pro League
578680,Hugo Siquet,2002,Right-Back,"1,80 m",right,€3.50m,Belgian Pro League
1086381,Erick Nunes,2004,Defensive Midfield,"1,80 m",right,€600k,Belgian Pro League
409490,Maxime Delanghe,2001,Goalkeeper,"1,89 m",right,€600k,Belgian Pro League
1064969,Dré Callens,2005,Second Striker,"1,72 m",right,,Belgian Pro League
470796,Boris Popović,2000,Centre-Back,"1,89 m",right,€2.00m,Belgian Pro League
1173042,Djiby Seck,2004,Left Winger,"1,79 m",,€150k,Belgian Pro League
444209,Jonathan Afolabi,2000,Centre-Forward,"1,89 m",left,€325k,Belgian Pro League
748506,Martin Wasinski,2004,Centre-Back,"1,85 m",right,€450k,Belgian Pro League
931712,Massimo Decoene,2004,Central Midfield,"1,83 m",right,€250k,Belgian Pro League
460318,Youssef Challouk,1995,Attacking Midfield,"1,73 m",right,€450k,Belgian Pro League
393806,Raul Opruț,1998,Left-Back,"1,84 m",left,€900k,Belgian Pro League
111376,Massimo Bruno,1993,Right Winger,"1,78 m",right,€400k,Belgian Pro League
1229313,Leko Verbauwhede,2006,Defensive Midfield,,,,Belgian Pro League
503988,Alex Mighten,2002,Left Winger,"1,71 m",right,€500k,Belgian Pro League
461903,João Silva,1999,Centre-Back,"1,89 m",right,€1.50m,Belgian Pro League
1226227,Tristen Alliet,2005,Goalkeeper,,,,Belgian Pro League
712857,Mark Mampassi,2003,Centre-Back,"1,85 m",right,€700k,Belgian Pro League
592400,Abdelkahar Kadri,2000,Attacking Midfield,"1,70 m",right,€2.50m,Belgian Pro League
418661,Abdoulaye Sissako,1998,Defensive Midfield,"1,81 m",right,€700k,Belgian Pro League
502245,Dion De Neve,2001,Left Midfield,"1,80 m",left,€1.20m,Belgian Pro League
265763,Thierry Ambrose,1997,Centre-Forward,"1,78 m",right,€900k,Belgian Pro League
662493,Ryotaro Tsunoda,1999,Centre-Back,"1,85 m",left,€550k,Belgian Pro League
610649,Ryan Alebiosu,2001,Right-Back,"1,88 m",right,€500k,Belgian Pro League
226450,Iver Fossum,1996,Central Midfield,"1,80 m",right,€500k,Belgian Pro League
